,0
29952,このセーターどう思う？
29953,普段日曜は何してる？
29954,お昼何食べたい？
29955,「Ｔｈｅｒｅ　ｉｓ　ａ　ｔｉｄｅ」とはどういう意味ですか。
29956,トムとの間に何があったの？
29957,最近何してるの？
29958,君が私にやってほしいというのは何ですか。
29959,どんな本を読んでるの？
29960,どんな傾向の本を読んでるの？
29961,人々の言うことが、必ずしも本当だとは限らない。
29962,あなたの友だちは何時に帰りましたか？
29963,毎日何時に起きますか。
29964,彼を告訴する理由は何ですか。
29965,ボストンの天気はどう？
29966,昨夜はいつ寝ましたか。
29967,昨日の夜はいつ寝たの？
29968,いつからラテン語を勉強してるの？
29969,いつボストンに帰ってくるの？
29970,57便の荷物はどこにありますか。
29971,トムはどこでそんなにたくさんのお金を稼いだの？
29972,ゴルフクラブをどこで買ったの?
29973,どこでそんな大金稼いだんだ？
29974,靴どこで脱いだ？
29975,今までずっとどこにいたの。
29976,あなたはどのＣＤを聞きたいですか。
29977,どっちのCDが聴きたい？
29978,犬と猫どっちが好き？
29979,日本とイギリスではどちらが大きいのですか。
29980,日本とイギリスではどちらが大きいのですか。
29981,どちらの方が正しいと思いますか。
29982,どっちが正しいと思う？
29983,どれが正しいと思う？
29984,ヨーロッパにいる間に、彼女はローマを訪れた。
29985,彼女と一緒にいた人たちは誰だろう？
29986,それ誰に送るの？
29987,ピンクの服を着ている少女は誰ですか。
29988,ピンクのドレスを着ている女の子は誰ですか。
29989,３人のうちで誰がもっとも速く走りますか。
29990,じゃあ、ネコの世話は誰がするの。
29991,何故君は前もって私にそのことを言ってくれなかったのか。
29992,なんでいつもトムの肩ばっか持つの？
29993,どうして看護師になりたいの？
29994,野菜を食べたら？
29995,今日は早退したらどうですか。
29996,今日は早めに帰ったら？
29997,何か着たら？
29998,なんでこれをするとそんなに高いの?
29999,どうしてあなたはいつも遅れて来るのよ？
30000,警察に相談してみたら？
30001,なんで冷蔵庫の中に食料がないの？
30002,僕の宿題を手伝ってもらえませんか。
30003,ホッチキスを貸してくれませんか。
30004,アルバムを見せてくれませんか。
30005,お茶をもう一杯いかが。
30006,その仕事を私がやりましょうか。
30007,何かお飲みになりますか？
30008,お飲み物はどうなさいますか。
30009,お飲み物はいかがでしょうか。
30010,お飲物はいかがですか。
30011,どこかへ飲みに行きましょうか。
30012,窓を開けていただけないでしょうか。
30013,窓を閉めていただけませんか？
30014,腕を放してくれませんか。
30015,会議中にあくびをすることは礼儀正しくない。
30016,一人旅には君は若すぎる。
30017,後で詳しい内容を教えてくれ。
30018,わざとやったのね！
30019,あなたはそんなに早く起きる必要はない。
30020,日曜日に仕事をする必要はない。
30021,私のこともう好きじゃないんでしょ？
30022,誰にも話してないよね？
30023,君は彼の忠告に従ったほうがよい。
30024,目上の人には礼儀正しくしなければならない。
30025,その子から目を離さないようにしなければいけない。
30026,君は自分の過ちから学ばなければいけない。
30027,決して暴力に訴えてはいけない。
30028,きっと働きすぎですよ。
30029,車を運転するには運転免許証が必要だ。
30030,何があったか見たんだよね？
30031,あなたが今日ここへ一番乗りだったよ。
30032,きみはその計画に参加しなければならないだろう。
30033,私が今見たものをあなたは信じようとはしないでしょう。
30034,君は本当にいい写真家だ。
30035,二人ともカナダ人だよね。
30036,誰かとデートするんでしょ？
30037,君はいつか有名になるだろう。
30038,フランス語お上手ですね。
30039,頼むから、そんなことはしないでね。
30040,考えすぎだよ。
30041,この話前もしてたよ。
30042,君はコーヒーを３杯も飲んだよ。
30043,さっき携帯が鳴ってたよ。
30044,あなたの努力はいつか実を結ぶだろう。
30045,努力はいつか報われる。
30046,「お腹空いてる？」「ううん、あんまり」
30047,「５日前に彼女にあった」と彼は言った。
30048,「私はその劇を見たことがあります」「私もあります」
30049,「私の事は放っておいてよ」と彼女は怒って言った。
30050,「ここに駐車してもよろしいですか」「いいえ、いけません」
30051,「今日何曜日ですか？」「水曜日です」
30052,「あなたは何が欲しいですか」「犬が欲しいです」
30053,「椎茸」はキノコの一種だ。
30054,「椎茸」はキノコの一種だ。
30055,私の足元に野球のボールがころころと転がってきた。
30056,本は友人みたいなものである。
30057,本は友になぞらえることが出来る。
30058,机の下から猫が出てきた。
30059,机の下から猫が出てきた。
30060,若者の一団がけんかをしていた。
30061,ここで多くの兵士たちが死んだ。
30062,多くの兵士がここで殺された。
